公職,推薦政黨,中文姓名,英文姓名,node_id,選舉黃頁網址
"[村里長]花蓮縣 > 鳳林鎮 > 南平里",無,張瓊眞,"ZHANG,QIONG","[Panama Papers]12209580|[Offshore Leaks]90559",http://k.olc.tw/elections/candidates/view/540b560d-34b8-4248-b4c2-1926acb5b862
"[村里長]花蓮縣 > 玉里鎮 > 泰昌里",中國國民黨,李家樑,"LI,JIA,LIANG","[Offshore Leaks]96070",http://k.olc.tw/elections/candidates/view/53c0286e-3a0c-4f30-b57c-5dffacb5b862
"[村里長]花蓮縣 > 新城鄉 > 康樂村",無,林純宏,"LIN,CHUN,HUNG","[Panama Papers]12003224|[Panama Papers]12123635|[Panama Papers]12168805|[Offshore Leaks]51558",http://k.olc.tw/elections/candidates/view/540b5610-21d8-4211-8659-1926acb5b862
"[村里長]花蓮縣 > 新城鄉 > 大漢村",無,李添富,"LI,TIAN,FU","[Panama Papers]12169146|[Panama Papers]12176974",http://k.olc.tw/elections/candidates/view/540b5610-c3a4-41e6-bd1d-1926acb5b862
"[村里長]花蓮縣 > 新城鄉 > 大漢村",無,劉錦城,"LIU,JIN,CHENG","[Panama Papers]12178630",http://k.olc.tw/elections/candidates/view/540b5610-9ad4-4d57-8b72-1926acb5b862
"[村里長]花蓮縣 > 新城鄉 > 佳林村",中國國民黨,何禮飛,"HE,LI,FEI","[Panama Papers]12177439",http://k.olc.tw/elections/candidates/view/53c0286f-5814-4370-a397-5dffacb5b862
"[村里長]花蓮縣 > 新城鄉 > 嘉新村",中國國民黨,余勁富,"YU,CHING,FU","[Offshore Leaks]41863",http://k.olc.tw/elections/candidates/view/540b5610-3400-477c-ad45-1926acb5b862
"[村里長]花蓮縣 > 新城鄉 > 北埔村",無,王秋香,"YU,QIU,XIANG","[Panama Papers]12140684",http://k.olc.tw/elections/candidates/view/53c0286f-34a8-488e-9eb8-5dffacb5b862
"[村里長]花蓮縣 > 吉安鄉 > 慶豐村",無,鄭高富,"CHENG,KAO,FU","[Offshore Leaks]80242",http://k.olc.tw/elections/candidates/view/53c02870-ac14-4600-930b-5dffacb5b862
"[村里長]花蓮縣 > 吉安鄉 > 干城村",無,林世昌,"LIN,SHIH,CHANG","[Offshore Leaks]68176",http://k.olc.tw/elections/candidates/view/540b5611-7bb4-4d24-8f66-1926acb5b862
"[村里長]花蓮縣 > 吉安鄉 > 光華村",無,沈育民,"CHEN,YU,MIN","[Offshore Leaks]57768",http://k.olc.tw/elections/candidates/view/540b5612-e170-4214-a45f-1926acb5b862
"[村里長]花蓮縣 > 壽豐鄉 > 豐坪村",無,李金芳,"LI,JIN,FANG","[Offshore Leaks]74316|[Offshore Leaks]74693|[Offshore Leaks]34253|[Offshore Leaks]67916",http://k.olc.tw/elections/candidates/view/53c02871-ee24-4a04-9b3b-5dffacb5b862
"[村里長]花蓮縣 > 壽豐鄉 > 共和村",中國國民黨,黃見輝,"HUANG,CHIEN,HUI","[Panama Papers]12124120",http://k.olc.tw/elections/candidates/view/53c02871-b57c-4905-af53-5dffacb5b862
"[村里長]花蓮縣 > 壽豐鄉 > 池南村",無,陳美妹,"CHEN,MEI,MEI","[Offshore Leaks]90306",http://k.olc.tw/elections/candidates/view/53c02871-da28-4df9-893a-5dffacb5b862
"[村里長]花蓮縣 > 壽豐鄉 > 平和村",無,張裕勝,"ZHANG,YU,SHENG","[Panama Papers]12189468|[Panama Papers]12202528|[Panama Papers]12225211|[Offshore Leaks]90695",http://k.olc.tw/elections/candidates/view/53c02872-5f08-4d8d-a9ea-5dffacb5b862
"[村里長]花蓮縣 > 壽豐鄉 > 壽豐村",中國國民黨,楊國亮,"YANG,KUO,LIANG","[Offshore Leaks]99769",http://k.olc.tw/elections/candidates/view/53c02871-7a30-4443-8920-5dffacb5b862
"[村里長]花蓮縣 > 壽豐鄉 > 米棧村",無,吳靜枝,"WU,CHING,CHIH","[Offshore Leaks]80422",http://k.olc.tw/elections/candidates/view/540b5614-7e5c-4269-b2b9-1926acb5b862
"[村里長]花蓮縣 > 壽豐鄉 > 月眉村",中國國民黨,周光明,"ZHOU,GUANG,MING","[Panama Papers]12156550",http://k.olc.tw/elections/candidates/view/53c02872-9b60-4a63-a513-5dffacb5b862
"[村里長]花蓮縣 > 光復鄉 > 大馬村",中國國民黨,王梓安,"WANG,ZIH,AN","[Offshore Leaks]112442|[Offshore Leaks]15465",http://k.olc.tw/elections/candidates/view/53c02873-2bd8-4fcc-9bdb-5dffacb5b862
"[村里長]花蓮縣 > 光復鄉 > 大馬村",無,林秀美,"LIN,HSIU,MEI","[Offshore Leaks]71137",http://k.olc.tw/elections/candidates/view/540b5615-2958-48cd-b721-1926acb5b862
"[村里長]新北市 > 新店區 > 仁愛里",中國國民黨,林秀美,"LIN,HSIU,MEI","[Offshore Leaks]71137",http://k.olc.tw/elections/candidates/view/53c026c1-4a54-44db-a633-5dffacb5b862
"[村里長]花蓮縣 > 光復鄉 > 大進村",無,林長盛,"LIN,ZHANG,CHENG","[Offshore Leaks]114418",http://k.olc.tw/elections/candidates/view/540b5615-625c-4773-9acf-1926acb5b862
"[村里長]花蓮縣 > 光復鄉 > 大興村",無,劉建榮,"LIU,CHIEN,JUNG","[Offshore Leaks]74101|[Offshore Leaks]44777",http://k.olc.tw/elections/candidates/view/53c02873-71d8-437a-929b-5dffacb5b862
"[村里長]花蓮縣 > 光復鄉 > 大富村",無,江兆億,"CHIANG,CHAO,I","[Offshore Leaks]72743|[Offshore Leaks]57976",http://k.olc.tw/elections/candidates/view/53c02873-44e8-4b29-96ce-5dffacb5b862
"[村里長]花蓮縣 > 豐濱鄉 > 豐濱村",,張温流,"ZHANG,LIU","[Panama Papers]12183850|[Panama Papers]12204262",http://k.olc.tw/elections/candidates/view/53c02873-32c4-4cc8-9dad-5dffacb5b862
"[村里長]花蓮縣 > 豐濱鄉 > 豐濱村",無,汪福盛,"WANG,FU,SHENG","[Offshore Leaks]109691",http://k.olc.tw/elections/candidates/view/540b5617-2dec-4676-b0da-1926acb5b862
"[村里長]花蓮縣 > 豐濱鄉 > 新社村",中國國民黨,李文盛,"LI,WEN,SHENG","[Panama Papers]12207794",http://k.olc.tw/elections/candidates/view/53c02874-1ecc-4225-8a3e-5dffacb5b862
"[村里長]花蓮縣 > 豐濱鄉 > 磯崎村",無,張金盛,"CHANG,CHIN,CHENG","[Panama Papers]12170729",http://k.olc.tw/elections/candidates/view/540b5617-1fd8-4095-8505-1926acb5b862
"[村里長]花蓮縣 > 瑞穗鄉 > 瑞良村",無,黃義雄,"HUANG,YI,HSIUNG","[Offshore Leaks]104090",http://k.olc.tw/elections/candidates/view/53c02874-a0a8-4c0d-9f9e-5dffacb5b862
"[村里長]花蓮縣 > 富里鄉 > 新興村",中國國民黨,葉日信,"YE,RI,XIN","[Panama Papers]12202654",http://k.olc.tw/elections/candidates/view/53c02875-ae10-4e30-bf13-5dffacb5b862
"[村里長]花蓮縣 > 瑞穗鄉 > 舞鶴村",無,李旭文,"LI,HSU,WEN","[Offshore Leaks]88363",http://k.olc.tw/elections/candidates/view/53c02874-6264-4c7d-ad52-5dffacb5b862
"[村里長]花蓮縣 > 瑞穗鄉 > 舞鶴村",無,黃武雄,"HUANG,WU,HSIUNG","[Offshore Leaks]26508",http://k.olc.tw/elections/candidates/view/540b5618-2250-490b-bfb0-1926acb5b862
"[村里長]花蓮縣 > 瑞穗鄉 > 鶴岡村",中國國民黨,陳彩妹,"JEN,TSAI,MEI","[Offshore Leaks]59316",http://k.olc.tw/elections/candidates/view/540b5618-d680-4785-ae86-1926acb5b862
"[村里長]花蓮縣 > 富里鄉 > 竹田村",無,陳勝駿,"CHEN,SHENG,CHUN","[Offshore Leaks]56214",http://k.olc.tw/elections/candidates/view/540b5619-5360-4c83-843b-1926acb5b862
"[村里長]花蓮縣 > 富里鄉 > 石牌村",無,楊文慶,"YANG,WEN,QING","[Offshore Leaks]85441",http://k.olc.tw/elections/candidates/view/540b5619-29d0-4b8f-8fbc-1926acb5b862
"[村里長]花蓮縣 > 富里鄉 > 明里村",中國國民黨,陳正雄,"CHEN,CHENG,HSIUNG","[Offshore Leaks]77644|[Offshore Leaks]80977|[Offshore Leaks]121778|[Offshore Leaks]50493",http://k.olc.tw/elections/candidates/view/53c02875-c37c-402e-81e5-5dffacb5b862
"[村里長]新北市 > 板橋區 > 華興里",無,陳正雄,"CHEN,CHENG,HSIUNG","[Offshore Leaks]77644|[Offshore Leaks]80977|[Offshore Leaks]121778|[Offshore Leaks]50493",http://k.olc.tw/elections/candidates/view/540b531f-dce0-4e68-8a79-1926acb5b862
"[村里長]臺南市 > 東區 > 東聖里",中國國民黨,陳正雄,"CHEN,CHENG,HSIUNG","[Offshore Leaks]77644|[Offshore Leaks]80977|[Offshore Leaks]121778|[Offshore Leaks]50493",http://k.olc.tw/elections/candidates/view/53c02747-5aa8-4451-b55c-5dffacb5b862
"[村里長]花蓮縣 > 富里鄉 > 永豐村",,劉正鋼,"LIU,ZHENG,GANG","[Panama Papers]12173867|[Panama Papers]12202383|[Offshore Leaks]89441",http://k.olc.tw/elections/candidates/view/53c02875-3054-4e88-8ba3-5dffacb5b862
"[村里長]花蓮縣 > 富里鄉 > 永豐村",中國國民黨,陳美月,"CHEN,MEI,YUEH","[Offshore Leaks]117785|[Offshore Leaks]69209",http://k.olc.tw/elections/candidates/view/540b5619-e310-4f9d-bbf8-1926acb5b862
"[村里長]花蓮縣 > 秀林鄉 > 水源村",,張玉美,"ZHANG,YU,MEI","[Panama Papers]12169871",http://k.olc.tw/elections/candidates/view/53c02876-ed24-4320-ad15-5dffacb5b862
"[村里長]花蓮縣 > 秀林鄉 > 景美村",,徐美智,"HSU,MEI,CHIH","[Offshore Leaks]94346|[Offshore Leaks]110367",http://k.olc.tw/elections/candidates/view/53c02876-24d8-494f-84ff-5dffacb5b862
"[村里長]花蓮縣 > 萬榮鄉 > 見晴村",中國國民黨,王菊妹,"WANG,JIU,MEI","[Offshore Leaks]49482",http://k.olc.tw/elections/candidates/view/53c02877-3788-4392-99c9-5dffacb5b862
"[村里長]花蓮縣 > 萬榮鄉 > 萬榮村",無,伍曉凌,"WU,XIAO,LING","[Offshore Leaks]52006",http://k.olc.tw/elections/candidates/view/53c02877-aecc-4db6-be77-5dffacb5b862
"[村里長]花蓮縣 > 萬榮鄉 > 萬榮村",中國國民黨,張良,"ZHANG,LIANG","[Panama Papers]12165927|[Panama Papers]12194865|[Offshore Leaks]89811",http://k.olc.tw/elections/candidates/view/540b561c-0464-48e6-a042-1926acb5b862
"[村里長]花蓮縣 > 萬榮鄉 > 明利村",無,朝金生,"ZHAO,JIN,SHENG","[Panama Papers]12186719|[Offshore Leaks]86827",http://k.olc.tw/elections/candidates/view/540b561c-dec0-4b4d-a761-1926acb5b862
"[村里長]花蓮縣 > 萬榮鄉 > 紅葉村",無,嚴秋谷,"YEN,CHIU,YU","[Offshore Leaks]53460",http://k.olc.tw/elections/candidates/view/540b561c-58c8-4d2e-80d8-1926acb5b862
"[村里長]花蓮縣 > 卓溪鄉 > 崙山村",中國國民黨,陳玉春,"CHEN,YU,CHUN","[Offshore Leaks]56776",http://k.olc.tw/elections/candidates/view/540b561c-9e58-4ca4-b215-1926acb5b862
"[村里長]花蓮縣 > 卓溪鄉 > 古風村",中國國民黨,張永華,"ZHANG,YONG,HUA","[Panama Papers]12184300",http://k.olc.tw/elections/candidates/view/540b561d-aa28-4eb7-85c4-1926acb5b862
"[村里長]澎湖縣 > 馬公市 > 光復里",中國國民黨,黃敏惠,"HUANG,MIN,HUI","[Offshore Leaks]109242",http://k.olc.tw/elections/candidates/view/53c02878-58ec-40ec-8a9f-5dffacb5b862
"[村里長]澎湖縣 > 馬公市 > 長安里",中國國民黨,呂美鳳,"LU,MEI,FENG","[Offshore Leaks]74896",http://k.olc.tw/elections/candidates/view/53c02877-5a74-4bcd-9329-5dffacb5b862
"[村里長]澎湖縣 > 馬公市 > 東文里",無,陳回築,"CHEN,HUI,CHU","[Offshore Leaks]120352",http://k.olc.tw/elections/candidates/view/540b5636-1b24-40f9-80bd-1926acb5b862
"[村里長]澎湖縣 > 馬公市 > 西文里",無,林見芳,"LIN,CHIEN,FANG","[Offshore Leaks]53727",http://k.olc.tw/elections/candidates/view/53c02878-0ca8-4f10-a131-5dffacb5b862
"[村里長]澎湖縣 > 馬公市 > 烏崁里",無,許盛儀,"XU,CHENG,YI","[Panama Papers]12166906",http://k.olc.tw/elections/candidates/view/540b5638-82ac-4378-9c00-1926acb5b862
"[村里長]澎湖縣 > 馬公市 > 鐵線里",無,陳順志,"CHEN,SHUN,CHIH","[Offshore Leaks]107298",http://k.olc.tw/elections/candidates/view/53c02879-d37c-4136-a5e8-5dffacb5b862
"[村里長]澎湖縣 > 馬公市 > 山水里",無,陳永吉,"CHEN,YUNG,CHI","[Offshore Leaks]76621",http://k.olc.tw/elections/candidates/view/540b5639-d9c4-4167-bfb8-1926acb5b862
"[村里長]澎湖縣 > 馬公市 > 安宅里",,胡明忠,"HU,MING,ZHONG","[Offshore Leaks]45454",http://k.olc.tw/elections/candidates/view/53c02879-cc68-40af-88e9-5dffacb5b862
"[村里長]澎湖縣 > 馬公市 > 嵵裡里",無,林献堂,"LIN,TANG","[Offshore Leaks]26913",http://k.olc.tw/elections/candidates/view/53c02879-1380-492a-b70f-5dffacb5b862
"[村里長]桃園市 > 桃園區 > 南華里",無,林献堂,"LIN,TANG","[Offshore Leaks]26913",http://k.olc.tw/elections/candidates/view/53c02768-4630-434d-94f8-5dffacb5b862
"[村里長]澎湖縣 > 馬公市 > 井垵里",無,陳冠霖,"CHEN,KUAN,LIN","[Offshore Leaks]88020",http://k.olc.tw/elections/candidates/view/540b5639-46a0-4e68-b333-1926acb5b862
"[村里長]新北市 > 三重區 > 永德里",無,陳冠霖,"CHEN,KUAN,LIN","[Offshore Leaks]88020",http://k.olc.tw/elections/candidates/view/53c026a8-d2c8-4dbc-a09b-5dffacb5b862
"[村里長]澎湖縣 > 湖西鄉 > 城北村",無,呂慶文,"LIU,CHING,WEN","[Panama Papers]12166311|[Offshore Leaks]56204",http://k.olc.tw/elections/candidates/view/540b563b-e3c4-41df-93ae-1926acb5b862
"[村里長]澎湖縣 > 湖西鄉 > 城北村",中國國民黨,王明忠,"WANG,MING,ZHONG","[Offshore Leaks]97944",http://k.olc.tw/elections/candidates/view/540b563b-64d0-4037-8836-1926acb5b862
"[村里長]澎湖縣 > 湖西鄉 > 太武村",無,鄭安,"CHENG,AN","[Offshore Leaks]78203",http://k.olc.tw/elections/candidates/view/540b563b-5598-43ff-8b00-1926acb5b862
"[村里長]澎湖縣 > 湖西鄉 > 隘門村",無,洪武良,"HUNG,WU,LIANG","[Offshore Leaks]84911",http://k.olc.tw/elections/candidates/view/53c0287b-b42c-4323-9d45-5dffacb5b862
"[村里長]澎湖縣 > 湖西鄉 > 龍門村",無,許文志,"XU,WEN,ZHI","[Panama Papers]12164026",http://k.olc.tw/elections/candidates/view/53c0287b-41ac-4734-b408-5dffacb5b862
"[村里長]澎湖縣 > 白沙鄉 > 中屯村",中國國民黨,曾志明,"TSENG,CHIH,MING","[Offshore Leaks]49573",http://k.olc.tw/elections/candidates/view/53c0287b-d1c8-4b0b-8ee4-5dffacb5b862
"[村里長]澎湖縣 > 白沙鄉 > 鳥嶼村",無,魏鍚銘,"WEI,YANG,MING","[Offshore Leaks]59218",http://k.olc.tw/elections/candidates/view/540b563d-05d0-4836-903b-1926acb5b862
"[村里長]澎湖縣 > 白沙鄉 > 講美村",,吳晴正,"WU,CHING,CHENG","[Offshore Leaks]108800",http://k.olc.tw/elections/candidates/view/53c0287b-b0b8-436a-aa06-5dffacb5b862
"[村里長]澎湖縣 > 白沙鄉 > 港子村",無,呂武雄,"LU,WU,HSIUNG","[Panama Papers]12120525",http://k.olc.tw/elections/candidates/view/540b563d-c110-4097-b4a9-1926acb5b862
"[村里長]新北市 > 中和區 > 壽南里",中國國民黨,呂武雄,"LU,WU,HSIUNG","[Panama Papers]12120525",http://k.olc.tw/elections/candidates/view/53c026ae-4494-4780-928c-5dffacb5b862
"[村里長]澎湖縣 > 白沙鄉 > 吉貝村",無,謝永乾,"HSIEH,YUNG,CHIEN","[Panama Papers]12103383",http://k.olc.tw/elections/candidates/view/53c0287c-2738-4dc0-b3d1-5dffacb5b862
"[村里長]澎湖縣 > 白沙鄉 > 員貝村",無,陳秋乳,"CHEN,CHIU,JU","[Panama Papers]12002080",http://k.olc.tw/elections/candidates/view/540b563d-ca9c-4ddd-bf73-1926acb5b862
"[村里長]澎湖縣 > 白沙鄉 > 員貝村",無,陳天瑞,"CHEN,TIEN,JUI","[Panama Papers]12212050",http://k.olc.tw/elections/candidates/view/540b563e-2b70-4a34-8ff4-1926acb5b862
"[村里長]澎湖縣 > 西嶼鄉 > 二崁村",無,陳昭回,"CHEN,ZHAO,HUI","[Panama Papers]12138254",http://k.olc.tw/elections/candidates/view/53c0287e-b9f4-4e1d-842d-5dffacb5b862
"[村里長]澎湖縣 > 西嶼鄉 > 竹灣村",無,許進清,"HSU,CHIN,CHING","[Offshore Leaks]101180",http://k.olc.tw/elections/candidates/view/53c0287e-3004-429a-8c90-5dffacb5b862
"[村里長]澎湖縣 > 西嶼鄉 > 外垵村",無,許見情,"XU,JIAN,QING","[Panama Papers]12206409|[Offshore Leaks]80761",http://k.olc.tw/elections/candidates/view/53c0287f-3750-46b8-8943-5dffacb5b862
"[村里長]澎湖縣 > 望安鄉 > 東吉村",無,吳素櫻,"WU,SU,YING","[Offshore Leaks]111619",http://k.olc.tw/elections/candidates/view/540b563f-7b2c-4cdb-972c-1926acb5b862
"[村里長]澎湖縣 > 望安鄉 > 中社村",中國國民黨,陳枻橙,"CHEN,YI,CHENG","[Panama Papers]12090363|[Panama Papers]13005966|[Offshore Leaks]115432|[Offshore Leaks]57803",http://k.olc.tw/elections/candidates/view/53c02880-ee7c-447a-87fa-5dffacb5b862
"[村里長]澎湖縣 > 望安鄉 > 西安村",無,許岐峯,"XU,QI","[Offshore Leaks]46338",http://k.olc.tw/elections/candidates/view/53c02880-32d0-42c7-8056-5dffacb5b862
"[村里長]澎湖縣 > 七美鄉 > 東湖村",無,陳北川,"CHEN,PEI,CHUAN","[Offshore Leaks]50126",http://k.olc.tw/elections/candidates/view/53c02880-f20c-4ec9-b14c-5dffacb5b862
"[村里長]澎湖縣 > 七美鄉 > 西湖村",無,呂汶駿,"LU,WEN,JUN","[Panama Papers]12040433|[Panama Papers]12204625",http://k.olc.tw/elections/candidates/view/540b5640-a28c-4a6e-9a19-1926acb5b862
"[村里長]澎湖縣 > 望安鄉 > 西坪村",無,陳文清,"CHEN,WEN,CHING","[Offshore Leaks]65589",http://k.olc.tw/elections/candidates/view/540b563f-8608-4c94-adf6-1926acb5b862
"[村里長]澎湖縣 > 望安鄉 > 東坪村",無,呂東昇,"LU,DONG,SHENG","[Offshore Leaks]75660",http://k.olc.tw/elections/candidates/view/540b563f-356c-4e99-b1e5-1926acb5b862
"[村里長]澎湖縣 > 七美鄉 > 平和村",,呂啓俊,"LU,JUN","[Panama Papers]12018090|[Panama Papers]12117717|[Panama Papers]12166516|[Panama Papers]12185731|[Panama Papers]12187214|[Panama Papers]12191663|[Panama Papers]12209838|[Panama Papers]12210944|[Offshore Leaks]98603|[Offshore Leaks]68792|[Offshore Leaks]53168",http://k.olc.tw/elections/candidates/view/53c02881-3bb8-4edb-a906-5dffacb5b862
"[村里長]澎湖縣 > 七美鄉 > 平和村",中國國民黨,呂躘,"LU,LONG","[Panama Papers]12190312",http://k.olc.tw/elections/candidates/view/540b5640-28c8-4fdf-af3a-1926acb5b862
"[村里長]基隆市 > 中正區 > 入船里",中國國民黨,沈春重,"CHEN,CHUN,CHUNG","[Offshore Leaks]53540",http://k.olc.tw/elections/candidates/view/53c02881-9638-4ad4-aa49-5dffacb5b862
"[村里長]基隆市 > 中正區 > 建國里",無,陳堃信,"CHEN,XIN","[Panama Papers]12163433|[Panama Papers]12177673|[Offshore Leaks]84636|[Offshore Leaks]15394",http://k.olc.tw/elections/candidates/view/540b5647-cddc-4ef5-a1bf-1926acb5b862
"[村里長]基隆市 > 中正區 > 中濱里",中國國民黨,呂真福,"LU,CHEN,FU","[Panama Papers]12225239|[Panama Papers]13002916",http://k.olc.tw/elections/candidates/view/53c02882-0684-4340-8c2d-5dffacb5b862
"[村里長]基隆市 > 中正區 > 海濱里",中國國民黨,林建志,"LIN,CHIEN,CHIH","[Offshore Leaks]56101",http://k.olc.tw/elections/candidates/view/53c02882-e5dc-4f5f-9134-5dffacb5b862
"[村里長]基隆市 > 中正區 > 碧砂里",中國國民黨,黃志強,"HUANG,CHIH,CHIANG","[Panama Papers]12030721|[Panama Papers]12031629|[Panama Papers]12106149|[Panama Papers]12186621|[Panama Papers]13005339",http://k.olc.tw/elections/candidates/view/53c02882-3684-42e4-b706-5dffacb5b862
"[村里長]基隆市 > 中正區 > 社寮里",無,劉維城,"LIU,WEI,CHENG","[Offshore Leaks]39342|[Offshore Leaks]71483",http://k.olc.tw/elections/candidates/view/540b5648-70b4-4f83-a155-1926acb5b862
"[村里長]基隆市 > 中正區 > 社寮里",中國國民黨,林慧琴,"LIN,HUEI,CHIN","[Offshore Leaks]85371",http://k.olc.tw/elections/candidates/view/540b5648-3298-4ae0-8b07-1926acb5b862
"[村里長]基隆市 > 中正區 > 砂子里",無,黃余葉,"HUANG,YU,YEH","[Offshore Leaks]56408",http://k.olc.tw/elections/candidates/view/53c02882-87bc-487c-b8f3-5dffacb5b862
"[村里長]基隆市 > 中正區 > 平寮里",中國國民黨,蔡淑貞,"TSAI,SHU,CHEN","[Offshore Leaks]113132",http://k.olc.tw/elections/candidates/view/53c02882-78d4-4f08-97ef-5dffacb5b862
"[村里長]高雄市 > 楠梓區 > 隆昌里",中國國民黨,蔡淑貞,"TSAI,SHU,CHEN","[Offshore Leaks]113132",http://k.olc.tw/elections/candidates/view/53c0265a-4cac-4aaa-aa2d-5dffacb5b862
"[村里長]基隆市 > 中正區 > 新富里",無,鄭明長,"ZHENG,MING,ZHANG","[Offshore Leaks]23897",http://k.olc.tw/elections/candidates/view/53c02883-9dac-4a47-b2e3-5dffacb5b862
"[村里長]基隆市 > 七堵區 > 富民里",中國國民黨,吳明宗,"WU,MING,TSUNG","[Offshore Leaks]56087",http://k.olc.tw/elections/candidates/view/53c02883-1ae8-468c-9046-5dffacb5b862
"[村里長]基隆市 > 七堵區 > 永安里",無,陳君治,"CHEN,CHUN,CHIH","[Offshore Leaks]86406",http://k.olc.tw/elections/candidates/view/53c02883-6154-43d6-986f-5dffacb5b862
"[村里長]基隆市 > 七堵區 > 正光里",無,陳清榮,"CHEN,CHING,JUNG","[Offshore Leaks]44656",http://k.olc.tw/elections/candidates/view/540b564a-89e0-41bb-a72d-1926acb5b862
"[村里長]臺中市 > 大里區 > 立德里",無,陳清榮,"CHEN,CHING,JUNG","[Offshore Leaks]44656",http://k.olc.tw/elections/candidates/view/540b53fa-9494-4115-8d8f-1926acb5b862
"[村里長]臺南市 > 官田區 > 二鎮里",無,陳清榮,"CHEN,CHING,JUNG","[Offshore Leaks]44656",http://k.olc.tw/elections/candidates/view/53c02729-3f20-4aa2-9d7e-5dffacb5b862
"[村里長]基隆市 > 七堵區 > 堵南里",無,余佩儒,"HSU,PEI,JU","[Offshore Leaks]70866",http://k.olc.tw/elections/candidates/view/53c02883-4f60-439f-8948-5dffacb5b862
"[村里長]基隆市 > 七堵區 > 實踐里",無,黃順財,"HUANG,SHUN,TSAI","[Offshore Leaks]89983",http://k.olc.tw/elections/candidates/view/540b564c-1428-4a22-8fda-1926acb5b862
"[村里長]基隆市 > 七堵區 > 友二里",無,周清松,"ZHOU,QING,SONG","[Panama Papers]12183552",http://k.olc.tw/elections/candidates/view/53c02884-f560-4460-8e6d-5dffacb5b862
"[村里長]基隆市 > 暖暖區 > 八南里",無,陳碧琴,"CHEN,PI,CHIN","[Panama Papers]12049692",http://k.olc.tw/elections/candidates/view/53c02884-4134-46a4-8976-5dffacb5b862
"[村里長]基隆市 > 暖暖區 > 碇內里",中國國民黨,林錦隆,"LIN,JIN,LONG","[Offshore Leaks]82798",http://k.olc.tw/elections/candidates/view/53c02884-aa24-48ea-8314-5dffacb5b862
"[村里長]基隆市 > 暖暖區 > 暖西里",無,周明信,"CHOU,MING,HSIN","[Offshore Leaks]87708",http://k.olc.tw/elections/candidates/view/540b564d-a6b0-43f2-a26b-1926acb5b862
